Transaction ID,Customer ID,Product ID,Employee ID,Region ID,Quantity Sold,Discount,Order Date,Price,Total Sales
16037,610,37,17,2,4,0.05,2024-10-30 04:00:00,355.87,1352.31
16038,418,15,35,2,15,0.18,2024-10-30 05:00:00,60.03,738.37
16039,283,27,33,4,13,0.2,2024-10-30 06:00:00,351.26,3653.1
16040,399,44,97,4,4,0.29,2024-10-30 07:00:00,168.57,478.74
16041,224,17,3,3,16,0.25,2024-10-30 08:00:00,165.9,1990.8
16042,199,50,35,1,8,0.15,2024-10-30 09:00:00,185.38,1260.58
16043,473,29,28,5,10,0.26,2024-10-30 10:00:00,322.28,2384.87
16044,884,1,65,1,15,0.27,2024-10-30 11:00:00,329.11,3603.75
16045,993,18,89,3,14,0.26,2024-10-30 12:00:00,160.21,1659.78
16046,446,36,42,1,4,0.22,2024-10-30 13:00:00,387.14,1207.88
16047,984,45,1,4,1,0.01,2024-10-30 14:00:00,216.82,214.65
16048,661,1,67,1,18,0.07,2024-10-30 15:00:00,329.11,5509.3
16049,903,17,26,5,13,0.15,2024-10-30 16:00:00,165.9,1833.2
16050,697,30,64,3,7,0.13,2024-10-30 17:00:00,63.04,383.91
16051,565,17,4,3,7,0.16,2024-10-30 18:00:00,165.9,975.49
16052,901,26,64,4,16,0.25,2024-10-30 19:00:00,277.17,3326.04
16053,906,14,83,5,6,0.05,2024-10-30 20:00:00,317.01,1806.96
16054,854,34,82,1,16,0.27,2024-10-30 21:00:00,146.75,1714.04
16055,207,40,40,5,13,0.11,2024-10-30 22:00:00,341.62,3952.54
16056,246,35,79,1,6,0.27,2024-10-30 23:00:00,158.42,693.88
16057,639,30,65,1,5,0.02,2024-10-31 00:00:00,63.04,308.9
16058,784,40,58,3,8,0.11,2024-10-31 01:00:00,341.62,2432.33
16059,836,42,33,1,6,0.22,2024-10-31 02:00:00,188.45,881.95
16060,820,34,85,2,6,0.26,2024-10-31 03:00:00,146.75,651.57
16061,889,28,82,2,16,0.1,2024-10-31 04:00:00,382.85,5513.04
16062,299,34,40,1,7,0.06,2024-10-31 05:00:00,146.75,965.61
16063,224,46,100,3,14,0.19,2024-10-31 06:00:00,301.92,3423.77
16064,413,14,92,4,8,0.01,2024-10-31 07:00:00,317.01,2510.72
16065,978,29,31,5,11,0.04,2024-10-31 08:00:00,322.28,3403.28
16066,310,18,17,5,17,0.13,2024-10-31 09:00:00,160.21,2369.51
16067,727,24,50,4,11,0.02,2024-10-31 10:00:00,398.82,4299.28
16068,546,10,38,4,6,0.02,2024-10-31 11:00:00,402.58,2367.17
16069,186,1,79,4,10,0.22,2024-10-31 12:00:00,329.11,2567.06
16070,548,25,87,1,11,0.15,2024-10-31 13:00:00,159.53,1491.61
16071,954,10,49,5,10,0.03,2024-10-31 14:00:00,402.58,3905.03
16072,617,42,71,2,1,0.19,2024-10-31 15:00:00,188.45,152.64
16073,380,30,77,5,9,0.21,2024-10-31 16:00:00,63.04,448.21
16074,174,7,16,5,3,0.01,2024-10-31 17:00:00,279.15,829.08
16075,854,38,44,2,18,0.18,2024-10-31 18:00:00,312.42,4611.32
16076,814,30,26,3,6,0.14,2024-10-31 19:00:00,63.04,325.29
16077,222,21,46,1,15,0.19,2024-10-31 20:00:00,383.66,4661.47
16078,75,34,5,1,3,0.18,2024-10-31 21:00:00,146.75,361.01
16079,882,35,41,5,6,0.0,2024-10-31 22:00:00,158.42,950.52
16080,524,17,3,4,7,0.25,2024-10-31 23:00:00,165.9,870.97
16081,971,21,80,5,17,0.04,2024-11-01 00:00:00,383.66,6261.33
16082,377,22,22,1,1,0.16,2024-11-01 01:00:00,211.47,177.63
16083,154,8,70,5,3,0.19,2024-11-01 02:00:00,285.26,693.18
16084,181,1,22,2,1,0.25,2024-11-01 03:00:00,329.11,246.83
16085,953,19,1,5,18,0.3,2024-11-01 04:00:00,88.61,1116.49
16086,382,50,13,2,5,0.06,2024-11-01 05:00:00,185.38,871.29
16087,78,15,66,4,11,0.06,2024-11-01 06:00:00,60.03,620.71
16088,819,26,58,1,3,0.2,2024-11-01 07:00:00,277.17,665.21
16089,901,44,57,1,2,0.16,2024-11-01 08:00:00,168.57,283.2
16090,548,45,5,3,16,0.29,2024-11-01 09:00:00,216.82,2463.08
16091,760,16,2,2,16,0.01,2024-11-01 10:00:00,35.93,569.13
16092,995,47,67,4,9,0.28,2024-11-01 11:00:00,489.29,3170.6
16093,92,8,28,1,3,0.11,2024-11-01 12:00:00,285.26,761.64
16094,103,42,24,4,3,0.3,2024-11-01 13:00:00,188.45,395.74
16095,539,7,39,5,5,0.03,2024-11-01 14:00:00,279.15,1353.88
16096,156,6,27,4,14,0.02,2024-11-01 15:00:00,313.8,4305.34
16097,661,31,48,3,11,0.05,2024-11-01 16:00:00,290.56,3036.35
16098,460,22,78,3,3,0.18,2024-11-01 17:00:00,211.47,520.22
16099,536,10,40,1,16,0.05,2024-11-01 18:00:00,402.58,6119.22
16100,560,10,68,5,12,0.25,2024-11-01 19:00:00,402.58,3623.22
16101,230,20,76,2,11,0.26,2024-11-01 20:00:00,176.94,1440.29
16102,487,15,98,5,2,0.01,2024-11-01 21:00:00,60.03,118.86
16103,678,49,70,5,4,0.29,2024-11-01 22:00:00,241.31,685.32
16104,877,2,60,3,1,0.01,2024-11-01 23:00:00,185.03,183.18
16105,770,7,62,3,17,0.27,2024-11-02 00:00:00,279.15,3464.25
16106,708,9,93,2,6,0.08,2024-11-02 01:00:00,409.39,2259.83
16107,15,35,25,1,15,0.06,2024-11-02 02:00:00,158.42,2233.72
16108,921,12,29,5,4,0.18,2024-11-02 03:00:00,363.21,1191.33
16109,66,18,34,3,8,0.05,2024-11-02 04:00:00,160.21,1217.6
16110,664,34,12,1,8,0.24,2024-11-02 05:00:00,146.75,892.24
16111,788,7,79,3,10,0.21,2024-11-02 06:00:00,279.15,2205.29
16112,713,31,95,1,10,0.06,2024-11-02 07:00:00,290.56,2731.26
16113,1,30,2,4,14,0.01,2024-11-02 08:00:00,63.04,873.73
16114,50,33,4,3,8,0.17,2024-11-02 09:00:00,213.71,1419.03
16115,529,30,21,4,7,0.09,2024-11-02 10:00:00,63.04,401.56
16116,817,36,20,1,10,0.25,2024-11-02 11:00:00,387.14,2903.55
16117,895,21,41,4,17,0.19,2024-11-02 12:00:00,383.66,5283.0
16118,799,35,55,3,3,0.29,2024-11-02 13:00:00,158.42,337.43
16119,393,37,1,5,17,0.12,2024-11-02 14:00:00,355.87,5323.82
16120,846,30,75,1,18,0.1,2024-11-02 15:00:00,63.04,1021.25
16121,784,36,81,5,3,0.13,2024-11-02 16:00:00,387.14,1010.44
16122,40,30,16,2,6,0.27,2024-11-02 17:00:00,63.04,276.12
16123,389,22,39,4,6,0.08,2024-11-02 18:00:00,211.47,1167.31
16124,270,38,40,2,2,0.12,2024-11-02 19:00:00,312.42,549.86
16125,604,5,91,4,3,0.26,2024-11-02 20:00:00,136.62,303.3
16126,759,38,6,1,6,0.23,2024-11-02 21:00:00,312.42,1443.38
16127,919,13,71,2,10,0.18,2024-11-02 22:00:00,307.99,2525.52
16128,621,15,18,3,18,0.04,2024-11-02 23:00:00,60.03,1037.32
16129,723,43,12,1,3,0.28,2024-11-03 00:00:00,427.02,922.36
16130,452,21,75,4,13,0.01,2024-11-03 01:00:00,383.66,4937.7
16131,167,13,34,4,4,0.01,2024-11-03 02:00:00,307.99,1219.64
16132,717,9,49,1,18,0.1,2024-11-03 03:00:00,409.39,6632.12
16133,122,47,69,5,10,0.09,2024-11-03 04:00:00,489.29,4452.54
16134,578,6,23,2,18,0.04,2024-11-03 05:00:00,313.8,5422.46
16135,350,13,18,2,19,0.28,2024-11-03 06:00:00,307.99,4213.3
16136,543,47,11,1,7,0.25,2024-11-03 07:00:00,489.29,2568.77
16137,739,46,44,1,1,0.11,2024-11-03 08:00:00,301.92,268.71
16138,656,28,91,2,10,0.09,2024-11-03 09:00:00,382.85,3483.94
16139,223,13,72,2,14,0.15,2024-11-03 10:00:00,307.99,3665.08
16140,513,18,96,5,18,0.08,2024-11-03 11:00:00,160.21,2653.08
16141,471,25,91,2,17,0.19,2024-11-03 12:00:00,159.53,2196.73
16142,509,39,77,5,14,0.27,2024-11-03 13:00:00,462.54,4727.16
16143,25,46,61,1,12,0.2,2024-11-03 14:00:00,301.92,2898.43
16144,705,12,4,5,2,0.26,2024-11-03 15:00:00,363.21,537.55
16145,289,18,21,1,19,0.01,2024-11-03 16:00:00,160.21,3013.55
16146,556,41,49,2,5,0.23,2024-11-03 17:00:00,211.44,814.04
16147,691,22,34,1,17,0.03,2024-11-03 18:00:00,211.47,3487.14
16148,793,34,61,5,17,0.05,2024-11-03 19:00:00,146.75,2370.01
16149,996,13,91,5,1,0.26,2024-11-03 20:00:00,307.99,227.91
16150,776,4,98,3,10,0.08,2024-11-03 21:00:00,152.04,1398.77
16151,649,46,84,5,3,0.15,2024-11-03 22:00:00,301.92,769.9
16152,233,5,56,5,9,0.23,2024-11-03 23:00:00,136.62,946.78
16153,294,5,69,2,8,0.27,2024-11-04 00:00:00,136.62,797.86
16154,889,43,97,5,1,0.1,2024-11-04 01:00:00,427.02,384.32
16155,589,8,87,3,13,0.14,2024-11-04 02:00:00,285.26,3189.21
16156,417,20,93,2,8,0.24,2024-11-04 03:00:00,176.94,1075.8
16157,183,13,45,1,19,0.08,2024-11-04 04:00:00,307.99,5383.67
16158,734,19,27,2,9,0.07,2024-11-04 05:00:00,88.61,741.67
16159,2,3,48,3,8,0.06,2024-11-04 06:00:00,184.26,1385.64
16160,87,7,22,5,15,0.2,2024-11-04 07:00:00,279.15,3349.8
16161,978,23,100,3,7,0.12,2024-11-04 08:00:00,387.26,2385.52
16162,626,34,93,5,1,0.3,2024-11-04 09:00:00,146.75,102.72
16163,467,13,34,2,6,0.07,2024-11-04 10:00:00,307.99,1718.58
16164,810,22,55,5,5,0.27,2024-11-04 11:00:00,211.47,771.87
16165,469,27,82,2,15,0.09,2024-11-04 12:00:00,351.26,4794.7
16166,481,44,1,5,12,0.19,2024-11-04 13:00:00,168.57,1638.5
16167,372,27,30,4,19,0.01,2024-11-04 14:00:00,351.26,6607.2
16168,414,33,9,5,7,0.07,2024-11-04 15:00:00,213.71,1391.25
16169,53,12,33,5,2,0.01,2024-11-04 16:00:00,363.21,719.16
16170,205,36,53,4,16,0.28,2024-11-04 17:00:00,387.14,4459.85
16171,411,36,15,4,17,0.15,2024-11-04 18:00:00,387.14,5594.17
16172,71,19,9,2,15,0.14,2024-11-04 19:00:00,88.61,1143.07
16173,325,42,54,4,8,0.04,2024-11-04 20:00:00,188.45,1447.3
16174,139,35,21,4,2,0.22,2024-11-04 21:00:00,158.42,247.14
16175,828,13,11,5,2,0.28,2024-11-04 22:00:00,307.99,443.51
16176,830,4,24,4,16,0.06,2024-11-04 23:00:00,152.04,2286.68
16177,435,31,20,3,8,0.24,2024-11-05 00:00:00,290.56,1766.6
16178,611,1,64,5,4,0.27,2024-11-05 01:00:00,329.11,961.0
16179,588,22,99,4,11,0.05,2024-11-05 02:00:00,211.47,2209.86
16180,867,25,39,2,1,0.11,2024-11-05 03:00:00,159.53,141.98
16181,695,37,77,2,7,0.03,2024-11-05 04:00:00,355.87,2416.36
16182,643,17,66,1,9,0.27,2024-11-05 05:00:00,165.9,1089.96
16183,247,15,39,2,1,0.05,2024-11-05 06:00:00,60.03,57.03
16184,445,45,98,2,13,0.05,2024-11-05 07:00:00,216.82,2677.73
16185,961,12,46,2,10,0.01,2024-11-05 08:00:00,363.21,3595.78
16186,379,18,41,4,11,0.07,2024-11-05 09:00:00,160.21,1638.95
16187,715,26,43,2,1,0.24,2024-11-05 10:00:00,277.17,210.65
16188,968,49,70,4,11,0.06,2024-11-05 11:00:00,241.31,2495.15
16189,730,42,67,5,19,0.12,2024-11-05 12:00:00,188.45,3150.88
16190,368,33,1,2,13,0.27,2024-11-05 13:00:00,213.71,2028.11
16191,871,11,60,1,5,0.18,2024-11-05 14:00:00,223.35,915.74
16192,565,50,20,5,18,0.16,2024-11-05 15:00:00,185.38,2802.95
16193,738,25,98,3,18,0.21,2024-11-05 16:00:00,159.53,2268.52
16194,666,42,66,1,1,0.02,2024-11-05 17:00:00,188.45,184.68
16195,447,39,75,4,13,0.01,2024-11-05 18:00:00,462.54,5952.89
16196,544,17,94,4,4,0.01,2024-11-05 19:00:00,165.9,656.96
16197,736,9,60,2,3,0.27,2024-11-05 20:00:00,409.39,896.56
16198,877,24,32,3,19,0.15,2024-11-05 21:00:00,398.82,6440.94
16199,649,10,70,2,8,0.12,2024-11-05 22:00:00,402.58,2834.16
16200,522,22,87,2,14,0.11,2024-11-05 23:00:00,211.47,2634.92
16201,207,31,28,2,6,0.24,2024-11-06 00:00:00,290.56,1324.95
16202,740,18,95,1,10,0.07,2024-11-06 01:00:00,160.21,1489.95
16203,712,3,83,1,10,0.05,2024-11-06 02:00:00,184.26,1750.47
16204,203,25,82,1,15,0.27,2024-11-06 03:00:00,159.53,1746.85
16205,17,13,51,4,2,0.2,2024-11-06 04:00:00,307.99,492.78
16206,714,15,64,2,8,0.09,2024-11-06 05:00:00,60.03,437.02
16207,390,10,80,4,4,0.14,2024-11-06 06:00:00,402.58,1384.88
16208,90,47,29,5,13,0.13,2024-11-06 07:00:00,489.29,5533.87
16209,162,23,73,1,14,0.05,2024-11-06 08:00:00,387.26,5150.56
16210,358,14,86,5,6,0.14,2024-11-06 09:00:00,317.01,1635.77
16211,949,41,73,2,19,0.21,2024-11-06 10:00:00,211.44,3173.71
16212,48,9,86,2,5,0.11,2024-11-06 11:00:00,409.39,1821.79
16213,213,22,21,4,1,0.06,2024-11-06 12:00:00,211.47,198.78
16214,94,4,48,4,2,0.16,2024-11-06 13:00:00,152.04,255.43
16215,651,31,19,3,1,0.22,2024-11-06 14:00:00,290.56,226.64
16216,256,24,66,2,6,0.24,2024-11-06 15:00:00,398.82,1818.62
16217,815,50,34,3,2,0.16,2024-11-06 16:00:00,185.38,311.44
16218,474,19,18,1,7,0.15,2024-11-06 17:00:00,88.61,527.23
16219,11,29,36,3,14,0.21,2024-11-06 18:00:00,322.28,3564.42
16220,279,28,43,2,17,0.03,2024-11-06 19:00:00,382.85,6313.2
16221,567,3,10,3,19,0.28,2024-11-06 20:00:00,184.26,2520.68
16222,440,34,30,4,14,0.28,2024-11-06 21:00:00,146.75,1479.24
16223,421,45,55,5,17,0.04,2024-11-06 22:00:00,216.82,3538.5
16224,659,22,25,4,18,0.15,2024-11-06 23:00:00,211.47,3235.49
16225,761,50,60,5,11,0.29,2024-11-07 00:00:00,185.38,1447.82
16226,355,33,95,3,2,0.16,2024-11-07 01:00:00,213.71,359.03
16227,793,11,52,2,3,0.07,2024-11-07 02:00:00,223.35,623.15
16228,874,9,37,1,18,0.08,2024-11-07 03:00:00,409.39,6779.5
16229,344,7,44,4,13,0.24,2024-11-07 04:00:00,279.15,2758.0
16230,918,39,21,1,3,0.19,2024-11-07 05:00:00,462.54,1123.97
16231,847,42,4,4,15,0.26,2024-11-07 06:00:00,188.45,2091.8
16232,587,50,70,4,8,0.14,2024-11-07 07:00:00,185.38,1275.41
16233,310,21,58,1,16,0.3,2024-11-07 08:00:00,383.66,4296.99
16234,611,25,98,2,1,0.17,2024-11-07 09:00:00,159.53,132.41
16235,738,3,72,5,6,0.03,2024-11-07 10:00:00,184.26,1072.39
16236,957,30,77,4,9,0.22,2024-11-07 11:00:00,63.04,442.54
16237,839,39,83,1,11,0.13,2024-11-07 12:00:00,462.54,4426.51
16238,971,40,44,5,12,0.27,2024-11-07 13:00:00,341.62,2992.59
16239,352,7,96,3,17,0.22,2024-11-07 14:00:00,279.15,3701.53
16240,602,7,92,4,6,0.14,2024-11-07 15:00:00,279.15,1440.41
16241,895,30,56,1,10,0.3,2024-11-07 16:00:00,63.04,441.28
16242,153,21,49,3,3,0.12,2024-11-07 17:00:00,383.66,1012.86
16243,560,18,18,4,12,0.19,2024-11-07 18:00:00,160.21,1557.24
16244,79,9,11,4,11,0.29,2024-11-07 19:00:00,409.39,3197.34
16245,96,19,50,5,16,0.17,2024-11-07 20:00:00,88.61,1176.74
16246,522,42,38,1,2,0.15,2024-11-07 21:00:00,188.45,320.36
16247,188,30,79,2,16,0.05,2024-11-07 22:00:00,63.04,958.21
16248,911,9,44,1,16,0.14,2024-11-07 23:00:00,409.39,5633.21
16249,286,36,56,1,10,0.28,2024-11-08 00:00:00,387.14,2787.41
16250,848,14,10,1,12,0.2,2024-11-08 01:00:00,317.01,3043.3
16251,446,48,34,2,7,0.03,2024-11-08 02:00:00,451.86,3068.13
16252,588,27,68,1,1,0.16,2024-11-08 03:00:00,351.26,295.06
16253,76,43,74,1,5,0.27,2024-11-08 04:00:00,427.02,1558.62
16254,450,32,37,5,14,0.07,2024-11-08 05:00:00,213.36,2777.95
16255,213,42,50,4,15,0.05,2024-11-08 06:00:00,188.45,2685.41
16256,2,12,44,4,8,0.1,2024-11-08 07:00:00,363.21,2615.11
16257,235,39,3,2,12,0.19,2024-11-08 08:00:00,462.54,4495.89
16258,674,35,76,3,11,0.04,2024-11-08 09:00:00,158.42,1672.92
16259,386,2,92,2,10,0.12,2024-11-08 10:00:00,185.03,1628.26
16260,680,26,29,1,12,0.29,2024-11-08 11:00:00,277.17,2361.49
16261,278,6,16,3,7,0.09,2024-11-08 12:00:00,313.8,1998.91
16262,899,24,44,5,12,0.14,2024-11-08 13:00:00,398.82,4115.82
16263,576,6,25,3,10,0.21,2024-11-08 14:00:00,313.8,2479.02
16264,571,49,57,5,7,0.06,2024-11-08 15:00:00,241.31,1587.82
16265,293,16,68,5,18,0.18,2024-11-08 16:00:00,35.93,530.33
16266,218,12,37,5,4,0.19,2024-11-08 17:00:00,363.21,1176.8
16267,861,50,7,2,18,0.08,2024-11-08 18:00:00,185.38,3069.89
16268,536,35,95,4,9,0.17,2024-11-08 19:00:00,158.42,1183.4
16269,269,48,56,3,4,0.02,2024-11-08 20:00:00,451.86,1771.29
16270,482,27,10,1,8,0.2,2024-11-08 21:00:00,351.26,2248.06
16271,576,9,15,3,8,0.05,2024-11-08 22:00:00,409.39,3111.36
16272,688,19,74,2,4,0.28,2024-11-08 23:00:00,88.61,255.2
16273,852,16,32,3,7,0.05,2024-11-09 00:00:00,35.93,238.93
16274,620,36,90,4,15,0.21,2024-11-09 01:00:00,387.14,4587.61
16275,468,49,90,4,3,0.13,2024-11-09 02:00:00,241.31,629.82
16276,157,26,70,1,16,0.28,2024-11-09 03:00:00,277.17,3193.0
16277,609,46,67,5,12,0.16,2024-11-09 04:00:00,301.92,3043.35
16278,276,47,94,5,7,0.12,2024-11-09 05:00:00,489.29,3014.03
16279,879,1,98,4,11,0.14,2024-11-09 06:00:00,329.11,3113.38
16280,119,9,59,3,10,0.14,2024-11-09 07:00:00,409.39,3520.75
16281,674,11,52,5,9,0.09,2024-11-09 08:00:00,223.35,1829.24
16282,335,47,77,1,5,0.1,2024-11-09 09:00:00,489.29,2201.81
16283,935,38,17,1,19,0.29,2024-11-09 10:00:00,312.42,4214.55
16284,814,41,70,4,3,0.15,2024-11-09 11:00:00,211.44,539.17
16285,878,15,72,4,12,0.09,2024-11-09 12:00:00,60.03,655.53
16286,573,13,71,5,13,0.11,2024-11-09 13:00:00,307.99,3563.44
16287,405,41,80,5,16,0.3,2024-11-09 14:00:00,211.44,2368.13
16288,278,48,38,3,15,0.11,2024-11-09 15:00:00,451.86,6032.33
16289,724,16,33,2,17,0.26,2024-11-09 16:00:00,35.93,452.0
16290,542,32,58,5,3,0.21,2024-11-09 17:00:00,213.36,505.66
16291,607,25,68,1,10,0.11,2024-11-09 18:00:00,159.53,1419.82
16292,319,11,84,1,17,0.17,2024-11-09 19:00:00,223.35,3151.47
16293,125,50,16,3,8,0.02,2024-11-09 20:00:00,185.38,1453.38
16294,787,37,17,1,14,0.07,2024-11-09 21:00:00,355.87,4633.43
16295,48,48,86,3,10,0.1,2024-11-09 22:00:00,451.86,4066.74
16296,699,23,1,5,7,0.02,2024-11-09 23:00:00,387.26,2656.6
16297,605,38,9,1,11,0.29,2024-11-10 00:00:00,312.42,2440.0
16298,752,37,50,5,2,0.07,2024-11-10 01:00:00,355.87,661.92
16299,709,15,86,5,11,0.27,2024-11-10 02:00:00,60.03,482.04
16300,882,32,19,2,11,0.27,2024-11-10 03:00:00,213.36,1713.28
16301,623,20,20,2,8,0.12,2024-11-10 04:00:00,176.94,1245.66
16302,389,50,89,3,8,0.07,2024-11-10 05:00:00,185.38,1379.23
16303,836,18,62,4,9,0.09,2024-11-10 06:00:00,160.21,1312.12
16304,347,37,11,2,12,0.24,2024-11-10 07:00:00,355.87,3245.53
16305,807,31,85,1,13,0.01,2024-11-10 08:00:00,290.56,3739.51
16306,346,40,30,2,8,0.08,2024-11-10 09:00:00,341.62,2514.32
16307,699,5,89,1,2,0.18,2024-11-10 10:00:00,136.62,224.06
16308,736,30,34,2,16,0.22,2024-11-10 11:00:00,63.04,786.74
16309,926,9,96,1,3,0.11,2024-11-10 12:00:00,409.39,1093.07
16310,54,30,32,1,7,0.2,2024-11-10 13:00:00,63.04,353.02
16311,100,15,21,2,3,0.21,2024-11-10 14:00:00,60.03,142.27
16312,166,15,82,1,16,0.26,2024-11-10 15:00:00,60.03,710.76
16313,360,8,58,4,7,0.16,2024-11-10 16:00:00,285.26,1677.33
16314,76,43,86,2,18,0.09,2024-11-10 17:00:00,427.02,6994.59
16315,244,31,64,3,9,0.21,2024-11-10 18:00:00,290.56,2065.88
16316,686,43,48,1,5,0.0,2024-11-10 19:00:00,427.02,2135.1
16317,445,14,28,5,12,0.22,2024-11-10 20:00:00,317.01,2967.21
16318,18,47,1,5,19,0.0,2024-11-10 21:00:00,489.29,9296.51
16319,163,37,72,2,13,0.25,2024-11-10 22:00:00,355.87,3469.73
16320,237,45,49,5,15,0.23,2024-11-10 23:00:00,216.82,2504.27
16321,385,31,8,1,17,0.21,2024-11-11 00:00:00,290.56,3902.22
16322,285,31,93,4,2,0.11,2024-11-11 01:00:00,290.56,517.2
16323,885,12,23,3,4,0.26,2024-11-11 02:00:00,363.21,1075.1
16324,759,34,13,1,13,0.09,2024-11-11 03:00:00,146.75,1736.05
16325,875,30,46,3,11,0.3,2024-11-11 04:00:00,63.04,485.41
16326,691,43,62,3,11,0.05,2024-11-11 05:00:00,427.02,4462.36
16327,43,37,89,3,8,0.22,2024-11-11 06:00:00,355.87,2220.63
16328,60,22,15,5,8,0.03,2024-11-11 07:00:00,211.47,1641.01
16329,412,4,28,1,19,0.21,2024-11-11 08:00:00,152.04,2282.12
16330,683,45,55,3,9,0.23,2024-11-11 09:00:00,216.82,1502.56
16331,656,22,7,2,8,0.03,2024-11-11 10:00:00,211.47,1641.01
16332,223,25,73,1,13,0.13,2024-11-11 11:00:00,159.53,1804.28
16333,266,29,99,2,6,0.23,2024-11-11 12:00:00,322.28,1488.93
16334,962,9,43,4,13,0.24,2024-11-11 13:00:00,409.39,4044.77
16335,274,18,26,1,8,0.09,2024-11-11 14:00:00,160.21,1166.33
16336,203,23,39,2,8,0.17,2024-11-11 15:00:00,387.26,2571.41
16337,968,45,30,4,18,0.06,2024-11-11 16:00:00,216.82,3668.59
16338,933,15,97,3,7,0.1,2024-11-11 17:00:00,60.03,378.19
16339,13,23,82,2,17,0.17,2024-11-11 18:00:00,387.26,5464.24
16340,538,8,70,3,19,0.24,2024-11-11 19:00:00,285.26,4119.15
16341,916,18,42,2,1,0.19,2024-11-11 20:00:00,160.21,129.77
16342,154,38,46,2,1,0.18,2024-11-11 21:00:00,312.42,256.18
16343,891,28,70,3,17,0.14,2024-11-11 22:00:00,382.85,5597.27
16344,64,41,59,4,10,0.2,2024-11-11 23:00:00,211.44,1691.52
16345,206,18,1,3,9,0.17,2024-11-12 00:00:00,160.21,1196.77
16346,642,40,76,3,16,0.22,2024-11-12 01:00:00,341.62,4263.42
16347,152,26,100,1,4,0.08,2024-11-12 02:00:00,277.17,1019.99
16348,152,5,14,1,1,0.05,2024-11-12 03:00:00,136.62,129.79
16349,841,37,22,3,19,0.25,2024-11-12 04:00:00,355.87,5071.15
16350,371,4,5,1,3,0.28,2024-11-12 05:00:00,152.04,328.41
16351,565,34,21,3,19,0.02,2024-11-12 06:00:00,146.75,2732.48
16352,235,50,77,2,9,0.15,2024-11-12 07:00:00,185.38,1418.16
16353,181,5,31,2,11,0.09,2024-11-12 08:00:00,136.62,1367.57
16354,13,43,82,2,1,0.08,2024-11-12 09:00:00,427.02,392.86
16355,397,10,72,3,15,0.21,2024-11-12 10:00:00,402.58,4770.57
16356,523,3,54,2,2,0.04,2024-11-12 11:00:00,184.26,353.78
16357,403,38,73,3,11,0.28,2024-11-12 12:00:00,312.42,2474.37
16358,71,15,14,2,7,0.24,2024-11-12 13:00:00,60.03,319.36
16359,8,44,46,4,10,0.03,2024-11-12 14:00:00,168.57,1635.13
16360,371,37,25,4,1,0.17,2024-11-12 15:00:00,355.87,295.37
16361,893,30,42,1,7,0.08,2024-11-12 16:00:00,63.04,405.98
16362,895,37,99,4,10,0.25,2024-11-12 17:00:00,355.87,2669.02
16363,528,25,28,1,8,0.28,2024-11-12 18:00:00,159.53,918.89
16364,335,10,79,5,7,0.3,2024-11-12 19:00:00,402.58,1972.64
16365,141,1,100,1,4,0.14,2024-11-12 20:00:00,329.11,1132.14
16366,375,25,46,4,18,0.01,2024-11-12 21:00:00,159.53,2842.82
16367,887,32,100,4,15,0.14,2024-11-12 22:00:00,213.36,2752.34
16368,84,46,7,2,12,0.23,2024-11-12 23:00:00,301.92,2789.74
16369,361,30,80,4,14,0.02,2024-11-13 00:00:00,63.04,864.91
16370,891,31,68,4,4,0.19,2024-11-13 01:00:00,290.56,941.41
16371,679,46,69,2,10,0.1,2024-11-13 02:00:00,301.92,2717.28
16372,24,10,1,5,14,0.3,2024-11-13 03:00:00,402.58,3945.28
16373,725,18,51,5,13,0.22,2024-11-13 04:00:00,160.21,1624.53
16374,516,46,1,3,9,0.24,2024-11-13 05:00:00,301.92,2065.13
16375,72,26,19,4,19,0.3,2024-11-13 06:00:00,277.17,3686.36
16376,808,3,93,2,11,0.1,2024-11-13 07:00:00,184.26,1824.17
16377,724,31,77,2,7,0.11,2024-11-13 08:00:00,290.56,1810.19
16378,426,15,56,4,14,0.23,2024-11-13 09:00:00,60.03,647.12
16379,678,38,79,3,8,0.03,2024-11-13 10:00:00,312.42,2424.38
16380,748,26,69,4,18,0.28,2024-11-13 11:00:00,277.17,3592.12
16381,499,19,69,4,4,0.28,2024-11-13 12:00:00,88.61,255.2
16382,791,36,30,1,6,0.07,2024-11-13 13:00:00,387.14,2160.24
16383,204,8,33,2,7,0.23,2024-11-13 14:00:00,285.26,1537.55
16384,384,28,85,5,4,0.06,2024-11-13 15:00:00,382.85,1439.52
16385,940,30,52,2,13,0.11,2024-11-13 16:00:00,63.04,729.37
16386,392,41,32,3,11,0.21,2024-11-13 17:00:00,211.44,1837.41
16387,415,37,89,3,18,0.23,2024-11-13 18:00:00,355.87,4932.36
16388,154,20,60,4,10,0.1,2024-11-13 19:00:00,176.94,1592.46
16389,467,13,66,2,13,0.08,2024-11-13 20:00:00,307.99,3683.56
16390,320,47,12,2,15,0.21,2024-11-13 21:00:00,489.29,5798.09
16391,600,10,26,2,3,0.08,2024-11-13 22:00:00,402.58,1111.12
16392,985,22,38,2,18,0.09,2024-11-13 23:00:00,211.47,3463.88
16393,384,10,89,4,19,0.0,2024-11-14 00:00:00,402.58,7649.02
16394,721,16,95,3,17,0.11,2024-11-14 01:00:00,35.93,543.62
16395,509,34,28,4,8,0.29,2024-11-14 02:00:00,146.75,833.54
16396,769,49,95,1,18,0.1,2024-11-14 03:00:00,241.31,3909.22
